time,Backup:backupCopyFilesCount,Backup:backupCopyFilesMs,BtreeOp:nBinDeltaDelete,BtreeOp:nBinDeltaGet,BtreeOp:nBinDeltaInsert,BtreeOp:nBinDeltaUpdate,BtreeOp:nRootSplits,BtreeOp:relatchesRequired,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxPredictedUtilization,Cleaning:maxUtilization,Cleaning:minPredictedUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsExtinct,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nPendingDBsIncomplete,Cleaning:nPendingDBsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRevisalRuns,Cleaning:nTwoPassRuns,Cleaning:pendingDBQueueSize,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:environmentCreationTime,Eraser:eraserCycleEnd,Eraser:eraserCycleStart,Eraser:eraserFSyncs,Eraser:eraserFilesAlreadyDeleted,Eraser:eraserFilesDeleted,Eraser:eraserFilesErased,Eraser:eraserFilesRemaining,Eraser:eraserReadBytes,Eraser:eraserReads,Eraser:eraserWriteBytes,Eraser:eraserWrites,I/O:bufferBytes,I/O:endOfLog,I/O:fSync95Ms,I/O:fSync99Ms,I/O:fSyncAvgMs,I/O:fSyncMaxMs,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nRepeatIteratorReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate,TaskCoordinator:nApplicationPermits,TaskCoordinator:nDeficitPermits,TaskCoordinator:nRealPermits
2025-01-07 12:53:34.780 UTC, , , , , , , , , ,125,3159893,14040, , ,3, ,9, , , , , , , , , ,3,3, , , , ,1,5, , , , , , , , , , , , , , , , ,1377,1,744,744,1, ,2,4,1427,119851286528,-1,-1,-1,-1, , , , , ,1,12, , , , , , , , , , , , , , , , , , , , , , , , , ,1427,1736254414721,,, , , , , , , , , ,3145728,1377,3,3,2,3, , , ,4,4,3,5, ,3,5, , , , , ,38,1, , , ,12288,3,1389,5, , , , , , ,11,52,67911792,2, , , , , , ,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-07 12:54:34.790 UTC, , , , , , , , , ,589,3283261,135936,1008, ,11, ,3652, , , , , , , , , ,11,11, , , ,1,2,14, ,3462, , , , , , , , , , , , , , ,1377,1,744,744, , , , ,107220,119853248512,72,72,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,107220,1736254414721,,, , , , , , , , , ,3145728,109996,4,6,3,10, , , ,100,100,2,100, ,3,101, , , , , , , , , , ,4096,2,108599,104, , , , , , ,6,23,360872064,2, , , , , , ,3876, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , ,29, ,187, ,226,3123,262,2, , , , , , , , , 
2025-01-07 12:55:34.805 UTC, , , , , , , , , ,589,3288877,141328,1232, ,11, ,92, , , , , , , , , ,11,11, , , ,1,2,13, ,56, , , , , , , , , , , , , , ,1377,1,744,744, , , , ,115026,119851003904,72,72,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,115026,1736254414721,,, , , , , , , , , ,3145728,114996,6,6,3,6, , , ,2,2, ,2, ,3,5, , , , , , , , , , , , ,5000,6, , , , , , ,2,46,109230592,3, , , , , , ,102, , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , ,8, ,6,24,8,2, , , , , , , , , 
2025-01-07 12:56:34.817 UTC, , , , , , , , , ,589,3288877,141328,1232, ,11, , , , , , , , , , , ,11,11, , , ,1,2,13, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,115026,119847141376,72,72,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,115026,1736254414721,,, , , , , , , , , ,3145728,114996, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,121813504,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-07 12:57:34.833 UTC, , , , , , , , , ,589,3288877,141328,1232, ,11, , , , , , , , , , , ,11,11, , , ,1,2,13, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,115026,119836315648,72,72,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,115026,1736254414721,,, , , , , , , , , ,3145728,114996, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,136493568,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-07 12:58:34.844 UTC, , , , , , , , , ,589,3288877,141328,1232, ,11, , , , , , , , , , , ,11,11, , , ,1,2,13, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,115026,119835947008,72,72,72,72, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,115026,1736254414721,,, , , , , , , , , ,3145728,114996, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,156416512,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-07 12:59:34.854 UTC, , , , , , , , , ,589,3291173,143512,1344, ,11, ,47, , , , , , , , , ,11,11, , , ,1,2,13, ,32, , , , , , , , , , , , , , ,1377,1,744,744, , , , ,117110,119843201024,71,71,71,71, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,117110,1736254414721,,, , , , , , , , , ,3145728,117080,6,6,4,6, , , ,1,1, ,1, ,3,3, , , , , , , , , , , , ,2084,3, , , , , , , , ,177388032,1, , , , , , ,54, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,3, ,6,13,5,1, , , , , , , , , 
2025-01-07 13:00:34.864 UTC, , , , , , , , , ,589,3291173,143512,1344, ,11, ,3, , , , , , , , , ,11,11, , , ,1,2,13, ,2, , , , , , , , , , , , , , ,1377,1,744,744, , , , ,117110,119838400512,71,71,71,71, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,117110,1736254414721,,, , , , , , , , , ,3145728,117080,8,8,8,8, , , , , , , , ,3,1, , , , , , , , , , , , , , , , , , , , , , ,199408128,1, , , , , , ,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,2,1, , , , , , , , , , 
2025-01-07 13:01:34.880 UTC, , , , , , , , , ,589,3291173,143512,1344, ,11, , , , , , , , , , , ,11,11, , , ,1,2,13, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,117110,119832715264,71,71,71,71, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,117110,1736254414721,,, , , , , , , , , ,3145728,117080, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,213039616,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-07 13:02:34.891 UTC, , , , , , , , , ,589,3294461,146688,1456, ,11, ,46, , , , , , , , , ,11,11, , , ,1,2,12, ,33, , , , , , , , , , , , , , ,1377,1,744,744, , , , ,120210,119826620416,71,71,71,71, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,120210,1736254414721,,, , , , , , , , , ,3145728,120180,5,5,4,5, , , ,1,1, ,1, ,3,2, , , , , , , , , , , , ,3100,3, , , , , , , , ,234011136,1, , , , , , ,56, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,4, ,8,12,4,1, , , , , , , , , 
2025-01-07 13:03:34.903 UTC, , , , , , , , , ,589,3294461,146688,1456, ,11, , , , , , , , , , , ,11,11, , , ,1,2,12, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,120210,119827472384,71,71,71,71, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,120210,1736254414721,,, , , , , , , , , ,3145728,120180, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,247642624,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-07 13:04:34.914 UTC, , , , , , , , , ,589,3296781,148896,1568, ,11, ,44, , , , , , , , , ,11,11, , , ,1,2,12, ,34, , , , , , , , , , , , , , ,1377,1,744,744, , , , ,122237,119835471872,71,71,71,71, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,122237,1736254414721,,, , , , , , , , , ,3145728,122207,4,4,3,4, , , ,1,1, ,1, ,3,2, , , , , , , , , , , , ,2027,3, , , , , , , , ,263371264,2, , , , , , ,56, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , ,3, ,10,11,4,1, , , , , , , , , 
2025-01-07 13:05:34.923 UTC, , , , , , , , , ,589,3296781,148896,1568, ,11, , , , , , , , , , , ,11,11, , , ,1,2,12, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,122237,119841136640,71,71,71,71, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,122237,1736254414721,,, , , , , , , , , ,3145728,122207, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,277002752,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-07 13:06:34.936 UTC, , , , , , , , , ,589,3296781,148896,1568, ,11, , , , , , , , , , , ,11,11, , , ,1,2,12, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,122237,119839920128,71,71,71,71, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,122237,1736254414721,,, , , , , , , , , ,3145728,122207, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , ,1,22,88849872,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-07 13:07:34.949 UTC, , , , , , , , , ,589,3296781,148896,1568, ,11, , , , , , , , , , , ,11,11, , , ,1,2,12, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,122237,119840231424,71,71,71,71, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,122237,1736254414721,,, , , , , , , , , ,3145728,122207, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,105627088,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-07 13:08:34.962 UTC, , , , , , , , , ,589,3296781,148896,1568, ,11, , , , , , , , , , , ,11,11, , , ,1,2,12, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,122237,119837433856,71,71,71,71, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,122237,1736254414721,,, , , , , , , , , ,3145728,122207, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,121355728,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-07 13:09:34.978 UTC, , , , , , , , , ,589,3296781,148896,1568, ,11, ,6, , , , , , , , , ,11,11, , , ,1,2,12, ,6, , , , , , , , , , , , , , ,1377,1,744,744, , , , ,122237,119836200960,71,71,71,71, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,122237,1736254414721,,, , , , , , , , , ,3145728,122207,4,4,4,4, , , , , , , , ,3,1, , , , , , , , , , , , , , , , , , , , , , ,147570128,3, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,6, , , , , , , , , , , 
2025-01-07 13:10:34.993 UTC, , , , , , , , , ,589,3296781,148896,1568, ,11, , , , , , , , , , , ,11,11, , , ,1,2,12, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,122237,119834927104,71,71,71,71, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,122237,1736254414721,,, , , , , , , , , ,3145728,122207, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,161201616,3, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-07 13:11:35.005 UTC, , , , , , , , , ,589,3296781,148896,1568, ,11, ,1, , , , , , , , , ,11,11, , , ,1,2,12, ,1, , , , , , , , , , , , , , ,1377,1,744,744, , , , ,122237,119850426368,71,71,71,71, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,122237,1736254414721,,, , , , , , , , , ,3145728,122207,3,3,3,3, , , , , , , , ,3,1, , , , , , , , , , , , , , , , , , , , , , ,194756048,3, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , 
2025-01-07 13:12:35.015 UTC, , , , , , , , , ,589,3296781,148896,1568, ,11, , , , , , , , , , , ,11,11, , , ,1,2,12, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,122237,119848603648,71,71,71,71, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,122237,1736254414721,,, , , , , , , , , ,3145728,122207, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , , , ,207338960,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-07 13:13:35.029 UTC, , , , , , , , , ,589,3296781,148896,1568, ,11, ,12, , , , , , , , , ,11,11, , , ,1,2,12, ,12, , , , , , , , , , , , , , ,1377,1,744,744, , , , ,122237,119850766336,71,71,71,71, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,122237,1736254414721,,, , , , , , , , , ,3145728,122207,3,3,3,3, , , , , , , , ,3,1, , , , , , , , , , , , , , , , , , , , , , ,234601936,2, , , , , , ,14, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , , , , , , , , , 
2025-01-07 13:14:19.220 UTC, , , , , , , , , ,589,3295213,148896, , ,11, , , , , , , , , , , ,11,11, , , ,1,2,12, , , , , , , , , , , , , , , , ,1377,1,744,744, , , , ,122237,119854825472,71,71,71,71, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,122237,1736254414721,,, , , , , , , , , ,3145728,122207, , , , , , , , , , , , ,3, , , , , , , , , , , , , , , , , , , , , ,2,17,178001536,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-14 12:34:06.520 UTC, , , , , , , , , ,125,3170277,24312,112, ,4, ,68,4,0.06, , , , , , , ,4,4, ,2, ,3,2,4, ,56,20, , , , , , , , , , , , , ,146578,2, ,122346, , , , , , ,-1,-1,-1,-1, , , , , ,18,405, , , , , , , , , , , , , , , , , , , , , , , , , , ,1736858046438,,, , , , , , , , , ,3145728,146578, , , , , , ,29, , ,2, , ,3, , ,29, ,2048,1, , , , , ,563397,92, , , , , , , , ,21,87,127494800,3, , , , , , ,49, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-14 12:35:06.537 UTC, , , , , , , , , ,125,3230669,84368,448, ,7, ,2428,3,0.00, , , , , , , ,7,7, , , ,3,2,7, ,2664,81, , , , , , , , , , , , , ,146578,2, ,122346, , , , ,146630,108025655296,65,65,65,65, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,146630,1736858046438,,, , , , , , , , , ,3145728,146578, , , , , , ,88, , ,1, , ,3, , ,88,1, , , , , ,1, ,62620,90, , , , , , , , ,6,12,481381456,2, , , , , , ,2686, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,262,2396,6, , , , , , , , , , 
2025-01-14 12:36:06.553 UTC, , , , , , , , , ,125,3230669,84368,448, ,7, ,1, , , , , , , , , ,7,7, , , ,3,2,7, ,1, , , , , , , , , , , , , , ,146578,2, ,122346, , , , ,146630,108023410688,65,65,65,65, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,146630,1736858046438,,, , , , , , , , , ,3145728,146578, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,503401552,2, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , 
2025-01-14 12:37:06.568 UTC, , , , , , , , , ,125,3230669,84368,448, ,7, ,1, , , , , , , , , ,7,7, , , ,3,2,7, ,1, , , , , , , , , , , , , , ,146578,2, ,122346, , , , ,146630,110037315584,65,65,65,65, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,146630,1736858046438,,, , , , , , , , , ,3145728,146578, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,521227344,2, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , 
2025-01-14 12:38:06.584 UTC, , , , , , , , , ,125,3230669,84368,448, ,7, ,1, , , , , , , , , ,7,7, , , ,3,2,7, , , , , , , , , , , , , , , , ,146578,2, ,122346, , , , ,146630,110015049728,65,65,65,65, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,146630,1736858046438,,, , , , , , , , , ,3145728,146578, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,14,109534928,1, , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , 
2025-01-14 12:39:06.595 UTC, , , , , , , , , ,125,3230669,84368,448, ,7, ,19, , , , , , , , , ,7,7, , , ,3,2,7, ,44, , , , , , , , , , , , , , ,146578,2, ,122346, , , , ,146630,110007570432,65,65,65,65, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,146630,1736858046438,,, , , , , , , , , ,3145728,146578, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,316104400,1, , , , , , ,45, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,27,17, , , , , , , , , , , 
2025-01-14 12:39:18.236 UTC, , , , , , , , , ,125,3230221,84368, , ,7, , , , , , , , , , , ,7,7, , , ,3,2,7, , , , , , , , , , , , , , , , ,146578,2, ,122346, , , , ,146630,110006046720,65,65,65,65, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,146630,1736858046438,,, , , , , , , , , ,3145728,146578, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , ,1,12,183572944,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-14 12:41:31.254 UTC, , , , , , , , , ,125,3170245,24312,80, ,4, ,67,4,0.06, , , , , , , ,4,4, ,2, ,3,2,5, ,54,19, , , , , , , , , , , , , ,146578,2, ,122346, , , , , , ,-1,-1,-1,-1, , , , , ,18,405, , , , , , , , , , , , , , , , , , , , , , , , , , ,1736858491025,,, , , , , , , , , ,3145728,146578, , , , , , ,29, , ,2, , ,3, , ,29, ,2048,1, , , , , ,561311,92, , , , , , , , ,30,31,105956160,1, , , , , , ,47, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-14 12:42:31.259 UTC, , , , , , , , , ,125,3230669,84368,448, ,7, ,2448,3,0.00, , , , , , , ,7,7, , , ,3,2,7, ,2710,82, , , , , , , , , , , , , ,146578,2, ,122346, , , , ,146630,393497018368,65,65,65,65, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,146630,1736858491025,,, , , , , , , , , ,3145728,146578, , , , , , ,88, , ,1, , ,3, , ,88,1, , , , , ,1, ,64706,90, , , , , , , , ,6,9,122196056,2, , , , , , ,2733, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,289,2413,6, , , , , , , , , , 
2025-01-14 12:43:31.264 UTC, , , , , , , , , ,589,3251253,103704,1232, ,9, ,54,2,0.04, , , , , , , ,9,9, , , ,4,2,9, ,66,32, , , , , , , , , , , , , ,146578,2, ,122346, , , , ,147636,393060810752,64,64,64,64, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,147636,1736858491025,,, , , , , , , , , ,3145728,147606,0,0,0,0, , ,36,1,1,2,1, ,3,2, ,36,1, , , , , , , ,19974,38,1006,3, , , , , , , , ,153653336,1, , , , , , ,98, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,3, ,1, ,24,21, , , , , , , , , , , 
2025-01-14 12:44:31.269 UTC, , , , , , , , , ,589,3251253,103704,1232, ,9, , , , , , , , , , , ,9,9, , , ,4,2,9, , , , , , , , , , , , , , , , ,146578,2, ,122346, , , , ,147636,392437694464,64,64,64,64, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,147636,1736858491025,,, , , , , , , , , ,3145728,147606, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,195596376,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-14 12:45:31.273 UTC, , , , , , , , , ,589,3251253,103704,1232, ,9, , , , , , , , , , , ,9,9, , , ,4,2,9, , , , , , , , , , , , , , , , ,146578,2, ,122346, , , , ,147636,391884832768,64,64,64,64, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,147636,1736858491025,,, , , , , , , , , ,3145728,147606, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,212373592, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-14 12:46:31.277 UTC, , , , , , , , , ,589,3251253,103704,1232, ,9, , , , , , , , , , , ,9,9, , , ,4,2,9, , , , , , , , , , , , , , , , ,146578,2, ,122346, , , , ,147636,391445741568,64,64,64,64, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,147636,1736858491025,,, , , , , , , , , ,3145728,147606, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,227053656, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-14 12:47:31.281 UTC, , , , , , , , , ,589,3251253,103704,1232, ,9, , , , , , , , , , , ,9,9, , , ,4,2,9, , , , , , , , , , , , , , , , ,146578,2, ,122346, , , , ,147636,390877478912,64,64,64,64, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,147636,1736858491025,,, , , , , , , , , ,3145728,147606, , , , , , , , , , , , ,3, , , ,1, , , , , , , , , , , , , , , , , , , ,239636568, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2025-01-14 12:48:31.285 UTC, , , , , , , , , ,589,3252269,104720,1232, ,9, ,43, , , , , , , , , ,9,9, , , ,4,2,9, ,54,2, , , , , , , , , , , , , ,146578,2, ,122346, , , , ,147636,390459293696,64,64,64,64, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,147636,1736858491025,,, , , , , , , , , ,3145728,148541,1,1,0,1, , ,2,1,1, ,1, ,3,2, ,2,1, , , , , , , ,386,2,935,3, , , , , , , , ,258510936, , , , , , , ,82, , , , , ,1, , , , , , , , , , , , , , , , , , , , , , ,3, ,1, ,24,21,1, , , , , , , , , , 
